Driver,Effect,Software_Addressable,Proposed_Product,Rank,TAM_USD,Penetration,Margin,Potential_Revenue_USD,Potential_Profit_USD,Derivative_Coefficient
Consumer Spending,7.964284115627479,True,Budget Green Coach,173,5000000000.0,0.043478723138886406,0.3192672258474629,217393615.69443202,69406656.59971079,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Assistant,174,5000000000.0,0.04838081188451991,0.2380075030758781,241904059.42259955,57574981.16709176,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green App,175,5000000000.0,0.03770227686074927,0.21425737963466018,188511384.30374634,40389955.2322231,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Service,176,5000000000.0,0.038484971000723636,0.22569369561391833,192424855.00361818,43429076.65373897,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Studio,177,5000000000.0,0.03694851834417326,0.28586457710507746,184742591.7208663,52811362.855581425,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Hub,178,5000000000.0,0.03397955458943682,0.2783947663269684,169897772.94718412,47298650.799103655,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Exchange,179,5000000000.0,0.04291770170019764,0.31988670747681003,214588508.5009882,68644011.44674057,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Network,180,5000000000.0,0.034764596467262876,0.28993901622839185,173822982.33631438,50398064.49647613,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Analytics,181,5000000000.0,0.04793708707070306,0.21796003827516844,239685435.3535153,52241846.66365261,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Engine,182,5000000000.0,0.023513106977003317,0.21315635178661527,117565534.88501659,25059840.511932187,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green API,183,5000000000.0,0.039735898551215836,0.26279124511855695,198679492.75607917,52211231.28089336,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Toolkit,184,5000000000.0,0.0432296424842553,0.3006847119962889,216148212.4212765,64992463.000404194,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green OS,185,5000000000.0,0.030009132749847144,0.3347549821042304,150045663.74923572,50228533.48319277,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green System,186,5000000000.0,0.04287596441211957,0.24058024113652637,214379822.06059784,51575549.28614424,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Portal,187,5000000000.0,0.030925760533161623,0.24716599703063943,154628802.6658081,38218982.18054846,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Bot,188,5000000000.0,0.02472834945874999,0.22216750588132875,123641747.29374994,27469178.619061954,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Planner,189,5000000000.0,0.04808382390127232,0.265685605579813,240419119.5063616,63875899.35901312,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Tracker,190,5000000000.0,0.03149959468332229,0.3094528563016067,157497973.41661146,48738197.735484935,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Optimizer,191,5000000000.0,0.036589791957587,0.3404209980257693,182948959.787935,62279667.478785165,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Green Simulator,192,5000000000.0,0.043409044817281764,0.27190543461868105,217045224.08640882,59015775.98712401,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Platform,193,5000000000.0,0.031290784204424785,0.3479947317386483,156453921.02212393,54445140.27555369,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Dashboard,194,5000000000.0,0.0415328070801093,0.3426791990005762,207664035.4005465,71162145.31228657,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Marketplace,195,5000000000.0,0.023554357316511242,0.3275800518786174,117771786.58255622,38579687.95855122,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social SaaS,196,5000000000.0,0.03911221651973623,0.2182882517502669,195561082.59868115,42688686.83085565,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Coach,197,5000000000.0,0.03764773999907662,0.30291445476581735,188238699.99538308,57020223.174927734,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Assistant,198,5000000000.0,0.020369080576658087,0.268147694276262,101845402.88329044,27309609.9557913,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social App,199,5000000000.0,0.04476198533588963,0.24430385380161349,223809926.67944816,54677627.60684574,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Service,200,5000000000.0,0.03375644245395654,0.266347119060184,168782212.2697827,44954655.986661054,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Studio,201,5000000000.0,0.02905782174327475,0.33776628432733313,145289108.71637374,49073762.404359505,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Hub,202,5000000000.0,0.04343882106294547,0.21658826164941658,217194105.31472737,47041693.71061711,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Exchange,203,5000000000.0,0.04991103973512719,0.33188000364616177,249555198.67563596,82822380.24638869,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Network,204,5000000000.0,0.02851725313592117,0.3255344869491408,142586265.67960584,46416746.84400437,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Analytics,205,5000000000.0,0.023192585956141487,0.34986570957113583,115962929.78070743,40571452.711675,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Engine,206,5000000000.0,0.03997054208319611,0.2975187523338195,199852710.41598055,59459929.05349467,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social API,207,5000000000.0,0.02271322180952398,0.3345550098344938,113566109.04761991,37994110.72929168,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Toolkit,208,5000000000.0,0.020869985096134084,0.23612420870617207,104349925.48067042,24639543.582671326,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social OS,209,5000000000.0,0.02429065625499905,0.3165151911038328,121453281.27499525,38441808.53294268,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social System,210,5000000000.0,0.025946126816386937,0.33659573406963283,129730634.08193469,43666778.01012774,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Portal,211,5000000000.0,0.0396880711798247,0.20542440657420444,198440355.89912352,40764492.35095138,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Bot,212,5000000000.0,0.020162895023861014,0.20774868755215986,100814475.11930507,20944074.892295506,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Planner,213,5000000000.0,0.03817775532943183,0.3202222716289123,190888776.64715916,61126837.68641737,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Tracker,214,5000000000.0,0.027156584618821655,0.32741132643846094,135782923.09410828,44456866.95793352,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Optimizer,215,5000000000.0,0.021716958204597812,0.3201445780462514,108584791.02298906,34762832.104295224,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Social Simulator,216,5000000000.0,0.04783386290516841,0.3158162598656571,239169314.52584204,75533558.3881844,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Platform,217,5000000000.0,0.04094362351935912,0.3256970327983075,204718117.5967956,66676083.4613313,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Dashboard,218,5000000000.0,0.021204538986411992,0.23026731660785832,106022694.93205996,24413561.461539026,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Marketplace,219,5000000000.0,0.02374771037916929,0.275679648528948,118738551.89584646,32733802.253483202,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper SaaS,220,5000000000.0,0.042355643849865336,0.2945017766864598,211778219.24932668,62369061.83242133,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Coach,221,5000000000.0,0.045533932992858045,0.22328194886616365,227669664.96429023,50834526.49093326,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Assistant,222,5000000000.0,0.04203863275805485,0.22895622363033563,210193163.79027423,48125033.01433379,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper App,223,5000000000.0,0.028122762539534007,0.3064857045921956,140613812.69767004,43096123.46004042,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Service,224,5000000000.0,0.04940614354696045,0.29173154089656045,247030717.73480225,72066651.93355714,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Studio,225,5000000000.0,0.021635009449738868,0.29244634548912996,108175047.24869435,31635397.240994625,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Hub,226,5000000000.0,0.021270516547405013,0.3326218567050226,106352582.73702507,35375193.53536381,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Exchange,227,5000000000.0,0.04128734855301862,0.22596917696337548,206436742.7650931,46648340.857628144,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Network,228,5000000000.0,0.022751630174725944,0.22752998433204785,113758150.87362972,25883390.285919707,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Analytics,229,5000000000.0,0.049400815386625774,0.2687840963687735,247004076.93312886,66390767.61787405,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Engine,230,5000000000.0,0.043522428450242234,0.2954612513161665,217612142.25121117,64295955.85113448,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper API,231,5000000000.0,0.03717239449875912,0.22176953819975748,185861972.4937956,41218523.80884508,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Toolkit,232,5000000000.0,0.04838073360674285,0.2452013948772077,241903668.03371426,59315116.82777974,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper OS,233,5000000000.0,0.03734051647422627,0.30496639168835993,186702582.37113133,56938012.86462272,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper System,234,5000000000.0,0.039476994657359266,0.34108916145432777,197384973.28679633,67325875.02207825,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Portal,235,5000000000.0,0.02445316969760174,0.27625291076704134,122265848.48800871,33776296.53221446,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Bot,236,5000000000.0,0.03212103172222298,0.2711253094223927,160605158.6111149,43544123.323270984,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Planner,237,5000000000.0,0.023576525785932338,0.22011419148091482,117882628.92966169,25947639.556497183,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Tracker,238,5000000000.0,0.028342266373437723,0.2457056905641247,141711331.8671886,34819280.65718943,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Optimizer,239,5000000000.0,0.0328370964104405,0.2916481320554942,164185482.0522025,47884389.15115573,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Hyper Simulator,240,5000000000.0,0.03903887352254789,0.2617716344878355,195194367.61273944,51096348.65280623,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Platform,241,5000000000.0,0.03226349328286091,0.23264427900454432,161317466.41430455,37529585.664795674,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Dashboard,242,5000000000.0,0.03764918745227025,0.2475561366975857,188245937.26135126,46601436.977436215,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Marketplace,243,5000000000.0,0.021081795028320912,0.26276000662352905,105408975.14160456,27697263.006387424,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open SaaS,244,5000000000.0,0.03422398025270511,0.23383893023063165,171119901.26352555,40014494.65263413,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Coach,245,5000000000.0,0.03717373799366347,0.28486578506478816,185868689.96831736,52947630.28678844,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Assistant,246,5000000000.0,0.041060065433311144,0.29719227233018153,205300327.16655573,61013670.7407584,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open App,247,5000000000.0,0.039572991695630944,0.2474321227736065,197864958.47815472,48958146.69876133,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Service,248,5000000000.0,0.04362296665957861,0.2823716575399519,218114833.29789308,61589447.01237637,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Studio,249,5000000000.0,0.0329425458553967,0.2939018721411586,164712729.2769835,48409379.49998528,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Hub,250,5000000000.0,0.03081972003350763,0.2769108866910137,154098600.16753814,42671580.01023698,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Exchange,251,5000000000.0,0.04210117065446661,0.33296043300855616,210505853.27233306,70090120.0563916,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Network,252,5000000000.0,0.047631715918855747,0.2755449387774649,238158579.59427872,65623391.233633526,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Analytics,253,5000000000.0,0.035608253442217075,0.31998056161457544,178041267.21108538,56969744.67277379,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Engine,254,5000000000.0,0.02943352075232604,0.3256073543517603,147167603.7616302,47918854.10711258,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open API,255,5000000000.0,0.0348242493955227,0.21737850865029026,174121246.9776135,37850216.99232248,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open Toolkit,256,5000000000.0,0.02216177441218831,0.3262989816559195,110808872.06094155,36156822.111926295,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open OS,257,5000000000.0,0.021667037507206336,0.2420917154200484,108335187.53603168,26227051.390950557,0.8797755709123376
Consumer Spending,7.964284115627479,True,Budget Open System,258,5000000000.0,0.030023901215046375,0.22594916677873908,150119506.07523188,33919377.3149345,0.8797755709123376
